Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-02-05,6937.5,7033.75,6928.25,7008.0,369764,0,0
2019-02-06,7009.25,7038.75,6972.25,6995.75,376560,0,0
2019-02-07,6988.0,6994.75,6856.25,6905.5,595400,0,0
2019-02-08,6902.0,6926.25,6841.0,6916.75,464342,0,0
2019-02-11,6921.75,6969.5,6896.25,6914.25,384589,0,0
2019-02-12,6908.5,7028.5,6903.0,7018.5,363950,0,0
2019-02-13,7017.25,7069.75,7012.0,7016.25,359971,0,0
2019-02-14,7017.25,7057.5,6972.0,7019.75,490159,0,0
2019-02-15,7017.5,7095.25,6975.25,7063.75,430944,0,0
2019-02-19,7063.75,7094.75,7035.25,7068.25,386613,0,0
2019-02-20,7068.75,7105.0,7032.25,7073.25,418267,0,0
2019-02-21,7070.75,7113.75,7005.0,7034.5,432866,0,0
2019-02-22,7031.25,7101.25,7019.25,7088.25,367501,0,0
2019-02-25,7108.5,7168.5,7102.0,7125.75,346624,0,0
2019-02-26,7122.0,7151.0,7073.25,7117.75,362741,0,0
2019-02-27,7109.25,7131.75,7048.0,7121.75,367938,0,0
2019-02-28,7121.25,7130.75,7072.5,7102.5,360883,0,0
2019-03-01,7106.5,7164.5,7098.25,7156.0,383198,0,0
2019-03-04,7177.0,7211.5,7074.5,7145.75,556660,0,0
2019-03-05,7144.5,7182.0,7124.25,7165.5,364928,0,0
2019-03-06,7156.0,7171.25,7107.0,7111.25,444302,0,0
2019-03-07,7109.0,7123.25,7003.25,7027.5,556540,0,0
2019-03-08,7025.5,7034.0,6939.0,7026.75,312130,0,0
2019-03-11,7022.25,7176.75,6997.5,7164.75,203726,0,0
2019-03-12,7176.0,7223.0,7163.25,7206.5,167990,0,0
2019-03-13,7209.25,7295.5,7183.75,7267.75,127111,0,0
2019-03-14,7273.25,7293.5,7237.75,7239.75,82276,0,0
2019-03-15,7245.75,7288.0,7243.0,7270.35009765625,412124,0,0
2019-03-18,7338.0,7379.5,7321.75,7360.75,366874,0,0
2019-03-19,7362.25,7421.25,7351.25,7376.5,427134,0,0
2019-03-20,7378.0,7458.0,7349.5,7409.5,550615,0,0
2019-03-21,7400.5,7541.0,7367.75,7534.5,523249,0,0
2019-03-22,7526.75,7544.75,7353.0,7368.75,694561,0,0
2019-03-25,7372.25,7390.5,7290.0,7355.25,596897,0,0
2019-03-26,7363.0,7447.5,7340.5,7376.75,557412,0,0
2019-03-27,7383.5,7404.75,7276.0,7334.5,592979,0,0
2019-03-28,7323.5,7372.5,7289.5,7352.0,446378,0,0
2019-03-29,7350.25,7414.5,7350.25,7400.5,395579,0,0
2019-04-01,7430.0,7506.5,7428.5,7498.5,412914,0,0
2019-04-02,7495.25,7532.5,7483.75,7519.25,359192,0,0
2019-04-03,7517.0,7616.25,7513.25,7582.25,483546,0,0
2019-04-04,7581.25,7598.0,7522.0,7561.5,432440,0,0
2019-04-05,7565.0,7612.75,7556.0,7604.25,358710,0,0
2019-04-08,7607.75,7629.25,7561.25,7623.5,333328,0,0
2019-04-09,7625.75,7633.75,7578.75,7593.25,389517,0,0
2019-04-10,7590.5,7646.0,7575.75,7641.25,332696,0,0
2019-04-11,7644.0,7661.0,7601.5,7617.25,340950,0,0
2019-04-12,7617.0,7665.0,7611.0,7652.25,346210,0,0
2019-04-15,7654.0,7659.0,7598.75,7647.75,322483,0,0
2019-04-16,7650.75,7695.0,7648.75,7679.5,373199,0,0
2019-04-17,7676.5,7733.5,7668.5,7689.75,463944,0,0
2019-04-18,7691.5,7723.0,7660.25,7712.5,393586,0,0
2019-04-22,7715.25,7746.75,7669.75,7734.75,253668,0,0
2019-04-23,7738.0,7843.75,7724.5,7838.0,427149,0,0
2019-04-24,7833.5,7852.75,7802.25,7847.75,387633,0,0
2019-04-25,7855.25,7879.5,7792.0,7798.5,488329,0,0
2019-04-26,7799.25,7845.5,7755.5,7840.25,467051,0,0
2019-04-29,7837.25,7867.75,7805.5,7813.75,320324,0,0
2019-04-30,7805.25,7857.0,7740.0,7800.0,463833,0,0
2019-05-01,7848.75,7867.25,7736.0,7756.5,484406,0,0
2019-05-02,7737.75,7805.0,7682.25,7734.25,592822,0,0
2019-05-03,7739.0,7872.5,7734.75,7865.0,454088,0,0
2019-05-06,7810.0,7817.5,7667.5,7803.5,630196,0,0
2019-05-07,7744.75,7804.0,7581.25,7674.0,838952,0,0
2019-05-08,7663.75,7698.0,7600.0,7647.5,621509,0,0
2019-05-09,7639.75,7644.5,7481.0,7595.25,741216,0,0
2019-05-10,7591.0,7654.5,7435.75,7610.25,802652,0,0
2019-05-13,7534.25,7551.5,7305.0,7314.75,773473,0,0
2019-05-14,7315.25,7459.5,7290.0,7421.0,547769,0,0
2019-05-15,7429.25,7538.5,7353.75,7529.25,535915,0,0
2019-05-16,7524.25,7641.0,7473.5,7600.25,525588,0,0
2019-05-17,7600.75,7620.0,7506.5,7511.5,626777,0,0
2019-05-20,7514.75,7559.25,7361.5,7391.75,634294,0,0
2019-05-21,7408.25,7485.25,7400.75,7464.0,436744,0,0
2019-05-22,7462.75,7475.0,7391.25,7430.0,455678,0,0
2019-05-23,7430.75,7434.75,7268.0,7311.0,640165,0,0
2019-05-24,7316.75,7379.75,7300.5,7315.5,407810,0,0
2019-05-28,7315.5,7371.75,7280.25,7295.25,528983,0,0
2019-05-29,7291.5,7296.0,7183.25,7216.0,568052,0,0
2019-05-30,7214.75,7271.25,7208.5,7255.25,403475,0,0
2019-05-31,7251.75,7256.0,7129.25,7133.5,540433,0,0
2019-06-03,7110.0,7132.5,6941.25,6993.75,771723,0,0
2019-06-04,7008.75,7186.5,6981.75,7179.25,565396,0,0
2019-06-05,7189.0,7245.25,7150.25,7228.5,534798,0,0
2019-06-06,7213.75,7299.25,7181.0,7282.25,433916,0,0
2019-06-07,7266.5,7453.0,7257.75,7419.5,484835,0,0
2019-06-10,7469.0,7578.5,7431.25,7515.5,463884,0,0
2019-06-11,7519.5,7600.75,7492.75,7518.25,461725,0,0
2019-06-12,7517.75,7531.0,7461.0,7473.25,388858,0,0
2019-06-13,7476.0,7536.0,7421.0,7522.75,396174,0,0
2019-06-14,7503.25,7520.75,7451.5,7478.25,254822,0,0
2019-06-17,7481.0,7550.75,7476.0,7534.25,184038,0,0
2019-06-18,7542.25,7693.5,7514.75,7645.25,209971,0,0
2019-06-19,7641.0,7685.75,7601.75,7674.25,112587,0,0
2019-06-20,7668.0,7793.0,7660.0,7745.25,101514,0,0
2019-06-21,7737.0,7743.25,7701.5,7723.60986328125,379078,0,0
2019-06-24,7744.5,7794.25,7731.75,7758.75,260978,0,0
2019-06-25,7753.0,7779.5,7609.5,7628.75,424811,0,0
2019-06-26,7633.0,7719.0,7616.25,7650.0,376979,0,0
2019-06-27,7641.0,7716.5,7640.75,7690.5,300152,0,0
2019-06-28,7685.25,7726.0,7664.0,7693.75,310126,0,0
2019-07-01,7781.5,7849.75,7759.0,7790.0,406594,0,0
2019-07-02,7792.5,7843.25,7763.0,7838.25,297574,0,0
2019-07-05,7887.75,7909.75,7797.25,7851.5,375287,0,0
2019-07-08,7855.0,7863.5,7777.5,7801.0,342228,0,0
2019-07-09,7802.25,7858.75,7743.0,7845.25,346314,0,0
2019-07-10,7848.0,7949.5,7811.25,7928.75,442842,0,0
2019-07-11,7924.25,7963.25,7894.25,7918.75,407894,0,0
2019-07-12,7917.25,7967.5,7911.75,7960.0,299817,0,0
2019-07-15,7958.25,7992.0,7941.25,7986.75,247176,0,0
2019-07-16,7982.75,8001.5,7924.0,7942.75,303702,0,0
2019-07-17,7939.75,7966.25,7868.0,7885.5,303890,0,0
2019-07-18,7868.0,7954.75,7833.0,7933.5,413722,0,0
2019-07-19,7950.5,7980.75,7815.25,7842.75,438469,0,0
2019-07-22,7830.0,7936.5,7826.25,7924.75,355209,0,0
2019-07-23,7926.5,7985.75,7908.0,7983.75,357765,0,0
2019-07-24,7944.0,8051.75,7925.25,8038.0,356159,0,0
2019-07-25,8004.5,8034.5,7917.25,7981.75,433945,0,0
2019-07-26,7992.0,8040.75,7987.5,8019.75,322305,0,0
2019-07-29,8017.5,8031.75,7951.75,8001.25,301214,0,0
2019-07-30,8004.25,8020.0,7928.25,7963.25,394698,0,0
2019-07-31,7992.5,8001.25,7782.25,7866.75,556437,0,0
2019-08-01,7834.0,8014.5,7776.75,7808.25,772956,0,0
2019-08-02,7797.0,7806.0,7650.25,7702.25,736453,0,0
2019-08-05,7701.75,7705.5,7359.75,7385.25,848399,0,0
2019-08-06,7349.0,7549.0,7224.5,7515.5,845239,0,0
2019-08-07,7512.75,7577.5,7387.5,7553.25,851275,0,0
2019-08-08,7553.5,7738.5,7526.0,7735.75,553666,0,0
2019-08-09,7699.5,7724.0,7596.75,7660.25,619044,0,0
2019-08-12,7654.5,7710.0,7534.75,7566.75,552715,0,0
2019-08-13,7570.25,7789.5,7514.0,7748.0,674983,0,0
2019-08-14,7746.5,7767.5,7477.0,7488.75,825231,0,0
2019-08-15,7469.0,7572.75,7388.25,7496.25,705042,0,0
2019-08-16,7509.25,7632.5,7502.5,7611.75,449473,0,0
2019-08-19,7617.25,7750.0,7616.0,7727.5,401476,0,0
2019-08-20,7717.25,7752.0,7655.5,7668.0,414176,0,0
2019-08-21,7655.0,7765.75,7652.25,7750.25,344352,0,0
2019-08-22,7756.0,7782.25,7654.0,7711.25,487622,0,0
2019-08-23,7705.75,7762.0,7447.75,7504.5,763864,0,0
2019-08-26,7435.0,7626.0,7353.25,7590.5,617907,0,0
2019-08-27,7591.5,7648.5,7537.0,7562.75,520966,0,0
2019-08-28,7564.0,7605.75,7504.25,7599.25,480975,0,0
2019-08-29,7582.25,7730.25,7548.5,7712.0,447668,0,0
2019-08-30,7704.25,7770.5,7646.0,7690.75,450746,0,0
2019-09-03,7628.25,7695.5,7580.75,7617.5,643037,0,0
2019-09-04,7614.25,7730.0,7608.5,7722.75,399672,0,0
2019-09-05,7722.0,7886.75,7717.25,7855.5,478413,0,0
2019-09-06,7853.5,7895.0,7838.25,7857.75,356484,0,0
2019-09-09,7857.0,7887.0,7798.5,7830.75,372953,0,0
2019-09-10,7834.0,7857.75,7744.25,7815.0,446533,0,0
2019-09-11,7818.5,7905.0,7786.5,7889.75,383871,0,0
2019-09-12,7893.25,7982.75,7886.75,7921.5,448979,0,0
2019-09-13,7916.25,7958.5,7881.75,7886.0,243852,0,0
2019-09-16,7856.75,7873.25,7776.25,7856.5,199321,0,0
2019-09-17,7864.0,7897.5,7828.0,7890.25,147539,0,0
2019-09-18,7890.75,7906.75,7790.0,7894.25,122281,0,0
2019-09-19,7898.75,7951.0,7830.5,7896.25,69135,0,0
2019-09-20,7899.5,7932.75,7890.75,7899.47998046875,425158,0,0
2019-09-23,7839.25,7897.5,7807.75,7850.5,348180,0,0
2019-09-24,7869.0,7904.75,7701.75,7735.25,609261,0,0
2019-09-25,7738.25,7844.25,7663.0,7820.25,540081,0,0
2019-09-26,7822.5,7842.75,7734.75,7787.25,489320,0,0
2019-09-27,7787.0,7822.0,7641.0,7701.25,598171,0,0
2019-09-30,7735.5,7788.75,7705.75,7770.5,337872,0,0
2019-10-01,7784.0,7841.5,7691.0,7695.5,478759,0,0
2019-10-02,7711.0,7730.5,7525.5,7546.25,586568,0,0
2019-10-03,7551.5,7661.5,7474.25,7658.5,582820,0,0
2019-10-04,7656.75,7773.75,7624.0,7767.25,420539,0,0
2019-10-07,7712.5,7799.75,7682.5,7740.0,381262,0,0
2019-10-08,7736.0,7784.5,7613.5,7622.0,552145,0,0
2019-10-09,7621.0,7732.0,7604.5,7699.75,404170,0,0
2019-10-10,7702.25,7798.75,7583.25,7760.25,535042,0,0
2019-10-11,7783.25,7918.5,7767.0,7859.0,490521,0,0
2019-10-14,7850.25,7894.75,7807.0,7857.5,311101,0,0
2019-10-15,7862.25,7971.75,7859.75,7959.75,347657,0,0
2019-10-16,7960.0,7960.25,7907.5,7948.5,347550,0,0
2019-10-17,7954.25,7994.75,7922.0,7952.75,368623,0,0
2019-10-18,7953.75,7958.5,7835.75,7880.75,437753,0,0
2019-10-21,7874.25,7951.75,7865.75,7948.25,275031,0,0
2019-10-22,7949.25,7988.75,7837.25,7858.75,377545,0,0
2019-10-23,7846.25,7918.25,7810.25,7901.5,348671,0,0
2019-10-24,7922.75,7984.0,7913.25,7928.25,380967,0,0
2019-10-25,7928.5,8041.5,7918.5,8035.75,348318,0,0
2019-10-28,8048.0,8127.5,8048.0,8094.75,309114,0,0
2019-10-29,8109.25,8118.75,8050.75,8055.25,351246,0,0
2019-10-30,8057.25,8141.0,8020.5,8111.25,381307,0,0
2019-10-31,8128.5,8139.0,8046.0,8090.25,448458,0,0
2019-11-01,8094.25,8168.0,8084.5,8160.25,348326,0,0
2019-11-04,8165.0,8233.75,8164.0,8215.75,325479,0,0
2019-11-05,8221.5,8248.0,8193.25,8210.75,305795,0,0
2019-11-06,8208.0,8228.25,8161.0,8207.25,314414,0,0
2019-11-07,8213.75,8282.25,8190.0,8230.5,366403,0,0
2019-11-08,8230.0,8264.25,8190.0,8257.25,326871,0,0
2019-11-11,8257.25,8261.75,8206.5,8249.75,229844,0,0
2019-11-12,8253.25,8300.25,8228.5,8275.0,316729,0,0
2019-11-13,8273.0,8281.5,8220.0,8265.75,382042,0,0
2019-11-14,8269.0,8285.5,8216.25,8265.5,381593,0,0
2019-11-15,8267.5,8324.0,8261.25,8318.75,367145,0,0
2019-11-18,8318.75,8367.0,8279.25,8333.5,370609,0,0
2019-11-19,8335.0,8379.0,8312.5,8341.5,373942,0,0
2019-11-20,8333.0,8348.0,8231.0,8291.75,526978,0,0
2019-11-21,8261.5,8308.0,8240.0,8274.5,411833,0,0
2019-11-22,8280.25,8313.5,8233.25,8280.5,344497,0,0
2019-11-25,8303.25,8379.25,8296.5,8376.5,259485,0,0
2019-11-26,8374.25,8422.0,8366.25,8400.75,285726,0,0
2019-11-27,8402.75,8458.75,8397.0,8454.75,240866,0,0
2019-12-02,8424.5,8457.25,8276.5,8316.0,559474,0,0
2019-12-03,8313.75,8337.5,8168.25,8251.25,614317,0,0
2019-12-04,8258.75,8319.25,8220.5,8295.25,413647,0,0
2019-12-05,8296.25,8340.0,8273.25,8309.25,370987,0,0
2019-12-06,8311.0,8409.5,8307.75,8400.25,302782,0,0
2019-12-09,8401.5,8427.25,8347.0,8356.0,292419,0,0
2019-12-10,8354.5,8398.0,8297.0,8363.75,403364,0,0
2019-12-11,8366.25,8411.0,8345.0,8405.5,304183,0,0
2019-12-12,8407.5,8497.0,8381.0,8465.25,554338,0,0
2019-12-13,8485.0,8523.75,8435.5,8494.0,335038,0,0
2019-12-16,8507.0,8587.75,8503.25,8576.0,192050,0,0
2019-12-17,8576.0,8596.75,8563.25,8576.25,145053,0,0
2019-12-18,8569.75,8612.0,8567.75,8590.25,98301,0,0
2019-12-19,8598.0,8655.5,8580.25,8642.5,65776,0,0
2019-12-20,8651.0,8707.4599609375,8638.25,8707.4599609375,307870,0,0
2019-12-23,8710.75,8743.25,8707.5,8726.5,194915,0,0
2019-12-26,8730.25,8805.0,8729.0,8804.25,170684,0,0
2019-12-27,8801.0,8843.5,8769.0,8783.25,322888,0,0
2019-12-30,8783.5,8809.75,8691.25,8733.75,404047,0,0
2019-12-31,8731.75,8772.25,8692.25,8752.25,284519,0,0
2020-01-02,8776.75,8901.5,8769.5,8891.75,416637,0,0
2020-01-03,8895.5,8907.25,8735.25,8810.0,599887,0,0
2020-01-06,8772.25,8873.0,8723.0,8847.5,469514,0,0
2020-01-07,8853.25,8894.75,8825.75,8853.0,510004,0,0
2020-01-08,8841.5,8972.25,8678.0,8944.5,723085,0,0
2020-01-09,8948.75,9022.25,8932.5,9009.0,457262,0,0
2020-01-10,9010.0,9055.5,8966.25,8978.25,472166,0,0
2020-01-13,8979.0,9095.5,8979.0,9088.25,380440,0,0
2020-01-14,9087.75,9114.75,9035.0,9062.5,553343,0,0
2020-01-15,9062.0,9096.0,9023.0,9060.0,497100,0,0
2020-01-16,9061.75,9140.25,9061.5,9133.5,397881,0,0
2020-01-17,9137.0,9189.25,9130.0,9174.5,438669,0,0
2020-01-21,9174.0,9199.75,9114.75,9169.75,532160,0,0
2020-01-22,9179.5,9254.0,9174.25,9195.75,519015,0,0
2020-01-23,9190.0,9253.5,9151.75,9248.25,616950,0,0
2020-01-24,9252.0,9287.25,9109.5,9144.5,758796,0,0
2020-01-27,9077.0,9077.0,8925.5,8954.5,792705,0,0
2020-01-28,8952.5,9136.25,8952.5,9105.25,632550,0,0
2020-01-29,9119.5,9158.75,9072.25,9098.5,578408,0,0
2020-01-30,9111.25,9240.0,9003.5,9216.25,846585,0,0
2020-01-31,9226.5,9248.75,8966.0,8997.75,898384,0,0
2020-02-03,8982.75,9155.75,8975.0,9114.25,680726,0,0
2020-02-04,9099.0,9369.25,9073.0,9355.0,563913,0,0
2020-02-05,9357.0,9462.75,9317.75,9381.5,729548,0,0
2020-02-06,9390.0,9464.0,9362.5,9455.5,545054,0,0
2020-02-07,9467.0,9471.0,9385.0,9409.5,592695,0,0
2020-02-10,9401.5,9531.5,9330.75,9527.5,500147,0,0
2020-02-11,9525.0,9609.5,9501.25,9527.25,589570,0,0
2020-02-12,9536.25,9628.25,9523.75,9625.75,454472,0,0
2020-02-13,9621.5,9644.75,9511.25,9613.0,613580,0,0
2020-02-14,9626.25,9659.25,9588.0,9632.25,489387,0,0
2020-02-18,9635.0,9687.5,9534.25,9636.0,668505,0,0
2020-02-19,9643.25,9748.75,9641.25,9733.5,419130,0,0
2020-02-20,9744.75,9763.0,9517.0,9624.25,802424,0,0
2020-02-21,9617.25,9623.75,9411.5,9458.0,911839,0,0
2020-02-24,9355.25,9365.0,9041.25,9091.0,1171879,0,0
2020-02-25,9091.0,9224.25,8810.0,8854.25,1344897,0,0
2020-02-26,8868.25,9037.5,8709.5,8850.25,1251412,0,0
2020-02-27,8811.5,8878.5,8334.25,8382.75,1580041,0,0
2020-02-28,8347.0,8574.75,8126.25,8454.0,1527204,0,0
2020-03-02,8349.25,8883.25,8224.25,8791.25,1373357,0,0
2020-03-03,8830.5,9002.5,8511.0,8582.5,1295648,0,0
2020-03-04,8557.5,8950.0,8508.25,8896.5,939032,0,0
2020-03-05,8889.0,8899.75,8610.75,8648.75,954104,0,0
2020-03-06,8677.0,8726.5,8310.5,8503.25,1097279,0,0
2020-03-09,8369.0,8375.0,7820.0,7951.5,560913,0,0
2020-03-10,7893.75,8378.75,7814.25,8331.5,982070,0,0
2020-03-11,8317.0,8334.25,7892.75,8003.5,990236,0,0
2020-03-12,7998.75,8108.0,7128.5,7215.25,876291,0,0
2020-03-13,7100.0,7978.0,6942.5,7915.75,584274,0,0
2020-03-16,7903.0,7905.25,6927.0,7057.5,307368,0,0
2020-03-17,7053.0,7552.25,6948.75,7405.25,317501,0,0
2020-03-18,7386.0,7392.25,6830.0,7225.25,156283,0,0
2020-03-19,7251.75,7521.5,6894.25,7293.5,115519,0,0
2020-03-20,7195.0,7649.0,7153.5,7417.97998046875,562616,0,0
2020-03-23,6798.0,7316.25,6628.75,6984.5,633237,0,0
2020-03-24,7005.75,7572.25,7005.75,7554.75,556553,0,0
2020-03-25,7544.75,7761.0,7371.5,7467.75,656698,0,0
2020-03-26,7483.5,7893.5,7310.25,7844.0,567711,0,0
2020-03-27,7882.75,7893.25,7551.25,7568.5,443315,0,0
2020-03-30,7395.75,7884.0,7365.0,7854.75,419576,0,0
2020-03-31,7856.75,7995.0,7747.5,7786.25,424386,0,0
2020-04-01,7772.5,7773.5,7404.25,7438.75,411364,0,0
2020-04-02,7473.5,7656.25,7376.0,7627.25,436829,0,0
2020-04-03,7623.0,7660.25,7423.5,7522.75,351874,0,0
2020-04-06,7535.75,8099.0,7535.5,8029.75,396874,0,0
2020-04-07,8034.25,8303.25,7948.0,8012.0,531043,0,0
2020-04-08,8015.0,8242.0,7953.25,8189.75,424380,0,0
2020-04-09,8195.25,8326.25,8101.75,8227.5,522648,0,0
2020-04-13,8296.0,8338.75,8073.25,8327.25,385072,0,0
2020-04-14,8337.0,8710.0,8319.0,8692.5,431916,0,0
2020-04-15,8706.25,8707.5,8486.5,8594.0,407752,0,0
2020-04-16,8576.0,8842.5,8500.5,8734.25,539163,0,0
2020-04-17,8909.75,8966.75,8689.5,8809.0,509555,0,0
2020-04-20,8799.5,8846.0,8687.0,8692.0,427981,0,0
2020-04-21,8695.0,8763.0,8342.0,8431.75,582449,0,0
2020-04-22,8447.0,8700.0,8400.0,8638.0,373067,0,0
2020-04-23,8636.25,8786.5,8580.5,8598.75,435112,0,0
2020-04-24,8588.25,8780.25,8498.25,8769.0,380231,0,0
2020-04-27,8766.0,8898.0,8730.0,8824.25,355545,0,0
2020-04-28,8819.0,8945.75,8654.5,8719.75,440939,0,0
2020-04-29,8759.25,9118.75,8733.75,9036.5,432414,0,0
2020-04-30,9109.5,9144.75,8856.5,8988.5,462961,0,0
2020-05-01,8847.0,8879.0,8672.0,8718.0,414560,0,0
2020-05-04,8624.0,8828.0,8556.25,8795.5,381914,0,0
2020-05-05,8806.25,9020.0,8798.5,8924.25,367233,0,0
2020-05-06,8928.5,9056.5,8877.75,8952.0,414045,0,0
2020-05-07,8947.5,9126.0,8930.25,9107.75,383884,0,0
2020-05-08,9115.0,9238.0,9103.25,9218.25,362315,0,0
2020-05-11,9194.75,9339.0,9118.5,9279.0,398142,0,0
2020-05-12,9282.0,9345.5,9040.5,9078.25,500539,0,0
2020-05-13,9045.75,9202.75,8878.25,8992.25,703290,0,0
2020-05-14,9012.75,9104.0,8847.0,9079.5,639071,0,0
2020-05-15,9085.5,9148.5,8925.5,9096.5,537250,0,0
2020-05-18,9135.0,9361.5,9110.25,9325.5,398562,0,0
2020-05-19,9316.25,9417.25,9283.75,9300.75,392499,0,0
2020-05-20,9289.75,9498.0,9273.0,9485.5,369922,0,0
2020-05-21,9494.75,9510.75,9352.0,9355.75,429220,0,0
2020-05-22,9360.5,9422.5,9241.5,9406.25,365377,0,0
2020-05-26,9396.25,9604.0,9373.0,9406.5,486546,0,0
2020-05-27,9409.0,9508.0,9172.5,9432.5,560524,0,0
2020-05-28,9436.5,9565.5,9320.5,9460.25,510617,0,0
2020-05-29,9453.5,9590.5,9372.0,9560.25,529700,0,0
2020-06-01,9513.0,9605.75,9450.25,9595.0,345593,0,0
2020-06-02,9590.0,9670.0,9504.75,9647.75,389908,0,0
2020-06-03,9657.5,9728.25,9635.5,9684.75,376694,0,0
2020-06-04,9685.5,9742.5,9572.25,9626.25,462358,0,0
2020-06-05,9643.5,9846.25,9601.75,9808.5,513656,0,0
2020-06-08,9819.0,9901.0,9747.0,9884.75,391647,0,0
2020-06-09,9887.25,10005.25,9811.5,9951.0,437442,0,0
2020-06-10,9960.0,10155.5,9958.5,10087.25,557713,0,0
2020-06-11,10086.25,10107.0,9584.5,9616.75,828944,0,0
2020-06-12,9616.0,9849.25,9494.75,9645.0,508840,0,0
2020-06-15,9536.75,9815.5,9381.75,9800.5,319211,0,0
2020-06-16,9812.5,10013.75,9797.75,9972.5,216305,0,0
2020-06-17,9961.75,10059.0,9927.0,9994.5,100473,0,0
2020-06-18,9995.25,10040.75,9879.5,9995.75,67457,0,0
2020-06-19,9997.25,10123.25,9997.25,10120.83984375,518436,0,0
2020-06-22,9868.0,10134.5,9843.5,10124.75,354768,0,0
2020-06-23,10121.5,10296.25,9972.25,10196.0,406477,0,0
2020-06-24,10183.0,10242.0,9927.25,10010.75,661645,0,0
2020-06-25,10005.25,10107.0,9885.5,10088.25,514249,0,0
2020-06-26,10087.0,10120.5,9824.25,9865.5,576150,0,0
2020-06-29,9785.5,9997.0,9728.75,9973.75,479544,0,0
2020-06-30,9983.0,10171.5,9940.25,10147.25,422348,0,0
2020-07-01,10141.0,10310.0,10076.0,10268.75,402791,0,0
2020-07-02,10258.5,10422.25,10246.5,10355.75,404764,0,0
2020-07-06,10352.0,10614.5,10308.75,10598.5,486369,0,0
2020-07-07,10600.0,10694.5,10505.75,10532.25,465212,0,0
2020-07-08,10526.0,10673.0,10505.25,10662.25,481023,0,0
2020-07-09,10674.25,10774.25,10560.0,10727.5,607385,0,0
2020-07-10,10727.0,10847.5,10625.5,10837.25,527570,0,0
2020-07-13,10848.25,11058.5,10561.5,10600.0,736178,0,0
2020-07-14,10602.0,10693.0,10358.75,10646.25,915009,0,0
2020-07-15,10706.0,10766.5,10551.25,10683.25,719947,0,0
2020-07-16,10693.0,10698.25,10475.5,10511.75,628898,0,0
